Name
MIREK THERMOFORMERS PRIVATE LIMITED
MANEEL BHAMA
DINMAN POLYPACKS PRIVATE LIMITED
KSHETRIMAYUM IBOCHOU SINGH
NIPPON PAPER FOODPAC PVT LTD
CRYSTAL PACK INDUSTRIES
Onward Plastic Private Limited
MALU ELECTRODES PVT. LTD.
NEMCHAND KANJI SHAH
SRIKAM PRINT PACK PRIVATE LIMITED
ARUNACHAL AQUA
PRAGATI PLASTIC INDUSTRIES
Grace Enterprises
SCORPION CONTAINERS (P) LTD
KANPUR PACKAGERS PVT LTD
RAMESH INDUSTRIES
DSM INDIA PRIVATE LIMITED
TFB (INDIA)
SRI SHANMUGA POLYMERS PRIVATE LIMITED
PRAKASH FLEXIBLES PRIVATE LIMITED
RKN FLEXIBLES PRIVATE LIMITED
MICO PLAST INDUSTRIES PRIVATE LIMITED
SANTHANAM PACKAGINGS PRIVATE LIMITED
SAFE PACKAGING
Punita Bhattad
MARKS EMBALLAGE PRIVATE LIMITED
RUDRA POLYMERS
POLYPACK INDIA MANUFACTURING COMPANY PRIVATE LIMITED
SHRI PLASTO PACKERS PRIVATE LIMITED
SOUTHBIHAR PLASTIC PRIVATE LIMITED
ALAKNANDA FUEL PRIVATE LIMITED
AARTI PLASTIC INDUSTRIES
Indian Farmers Fertiliser Cooperative Limited
ECO PLAST INDUSTRY
BINNY WADS PRIVATE LIMITED
CHOLA PACKAGING PRIVATE LIMITED
NATIONAL PLASTICS
SURYAKANT PACKAGING
GANESH AGRO PACK PRIVATE LIMITED
IRE-TEX PREMIER INDIA PRIVATE LIMITED
RR PACKAGINGS
BINA UDYOG PRIVATE LIMITED
Associate Poly Printers
ENERGYSPIN PRIVATE LIMITED
JEIPOLYMER
LIVIA POLYMER PRODUCTS PRIVATE LIMITED
GARIMELLA MARKANDEYULU
SIRMOUR REMEDIES PRIVATE LIMITED
HINDUSTAN POLYTEX INDUSTRIES PRIVATE LIMITED
KISHORI MERCANTILES PRIVATE LIMITED
AERO CARE PERSONAL PRODUCTS LLP
HITECH CORPORATION LIMITED
ROHINI PLASTIC INDUSTRY
BALAJI PLASTIC INDUSTRIES
SURANA SUPERPACK PRIVATE LIMITED
GELTEC PRIVATE LIMITED
MARUTHI PLASTICS
MANJUSHREE TECHNOPACK LIMITED
MANJUSHREE TECHNOPACK LIMITED
COATS & PACK
A
TECHNI PLAST PRIVATE LIMITED
A
SDR POLYMERS PRIVATE LIMITED
MULTIFLEX POLYBAGS PRIVATE LIMITED
PRABHU POLY COLOR LIMITED
TERMOPLAST POLLYPACKS ITALY (INDIA) PRIVATE LIMITED
J Sivaraman
VENKATARAMANA NAIDU D
BRINDAVAN PACKAIDS PRIVATE LIMITED
RAJDEEP PLAST-TEC PRIVATE LIMITED
Soundarya & Prasadhan India Pvt Ltd
COPMED PHARMACEUTICALS PRIVATE LIMITED
s
SDRP GLOBAL PRIVATE LIMITED
S
Kris Flexipacks Private Limited
ZEAL OVERSEAS
VIRGO POLYMER (INDIA ) LIMITED
P K SUBRAMANIAN
SUSEE POLYMERS PRIVATE LIMITED
Harshdeep Hortico Limited
SHREE DHAIRIYALAKSHMI POLY SACKS (P) LIMITED
Maris Associates Pvt Ltd
Livia Polymer Products Private Limited
ENERGYSPIN PRIVATE LIMITED-UNIT III
MS MANDAR PLASTIC INDUSTRIE
SYMPHONY POLYMERS PRIVATE LIMITED
SUN ROTO PRINT PACK
Real Packsh
BALAJEE TECHNO POLYFABS PRIVATE LIMITED
ROLLS PACK PRIVATE LIMITED
IMMANUEL PLASTICS
M/s PACIFIC BULK BAGS PRIVATE LIMITED
M/s NEFAB INDIA PRIVATE LIMITED
Shri LAL SHANKAR BAJAJ
M/s SATGURU ENGRAVURES
M/s TRIVENI POLYMERS PRIVATE LIMITED
Shri MUMTAJ ALI
M/s R M CHEMICALS PRIVATE LIMITED
M/s YASH PACKAGING
M/s VIGNESH POLYMERS INDIA PRIVATE LIMITED
M/s CD TECHNOTEX LLP
Shri KRISHNASWAMY SAMPATHKUMAR
M/s NAGA LIMITED
M/s KAMAKSHI LAMIPACK PRIVATE LIMITED
M/s SAI PAKS INDIA PRIVATE LIMITED
Shri MUTHUSAMY SELVAM
M/s M R POLYPACKS
Shri MUTHUKRISHNAN SIVASANKAR
M/s GALA SHRINK FIT
M/s SICON PACKS PRIVATE LIMITED
M/s CHEMEX DETERGENTS
M/s JAL EXTRUSION PRIVATE LIMITED
M/s VFORM TECHNOPACK PRIVATE LIMITED
M/s SHREE RAM ELECTROCAST JHARKHAND PRIVATE LIMITED
M/s VETBESTA LABS
M/s SOUTH INDIA BOTTLING COMPANY PRIVATE LIMITED
M/s TAPRATH ELASTOMERS LLP
M/s DIGVIJAI POLYTEX PRIVATE LIMITED
I
M/s SECURE INDUSTRIES PRIVATE LIMITED
Shri MUTHUSAMY VIGNESHWAR
Hatsun Agro Product Limited
M/s HITECH LAMINATION FILMS PRIVATE LIMITED
M/s JESONS TECHNO POLYMERS LLP
M/s SCHIFFER AND MENEZES INDIA PRIVATE LIMITED
Shri PAUL RAJESH BANSAL
M/s PIDILITE INDUSTRIES LIMITED
M/s KANMANI POLY PACK PVT LTD
M/s SHRINATH FLEXIPACK (MS) PRIVATE LIMITED
Shri KANTILAL HARSHAD SHAH
M/s JM PLASTOPACK PRIVATE LIMITED
Shri THANGASAMY KAMALASEKARAN
M/s NAMO FIBRES PRIVATE LIMITED
Shri KUMAR RAJESH BHATTAD
M/s SREE VENKATESHWARA ENTERPRISES
M/s ABHINANDAN ENHANCERS UNLIMITED
M/s PROMPT BARRIER FILMS PRIVATE LIMITED
Shri PIRAMANAYAGAM JAYANATHAN
M/s CHENNAI POLYPACK PRIVATE LIMITED
M/s PREMIER POLYSACKS P LTD
M/s STAR BOXES INDIA PRIVATE LIMITED
Shri KUMAR DAVENDER TOMAR
M/s SANJAY PACKAGING
M/s SCHWABE INCOAT
M/s VINNI CHEMICALS PVT. LTD.
Shri AJEYA GUPTA
M/s STANDARD GREASES AND SPECIALITIES PRIVATE LIMITED
Smt MAYADEVI RAJADURAI
M/s RELAX PHARMACEUTICALS PRI VATE LIMITED
M/s HIND AGRO SALES
M/s A.N.D VALVES AND CASTINGS INDIA PRIVATE LIMITED
MOTOCARE INDIA PRIVATE LIMITED
M/s INDIA PACKAGING PRODUCTS PVT LIMITED
M - PACK
M/s CROWN CLOSURES PRIVATE LIMITED
M/s JK SOLUTIONS
