RecyclerID,Company Name,Info ,Status,Type,Address,District,State
8160,Ecoverva E waste Recycling Private Limit,Recycler,Registration Granted,Authorization,M/s Ecoverva Ewaste Recycling Pvt Ltd C-356 Ansal Pioneer Industrial Park  Pahreri  Gurugram 122413,Gurgaon,HARYANA
242,Ecoverva E-Waste Recycling Private Limited,Recycler,Registration Granted,Authorization,"Plot No. B-124, Pioneer Industrial Park Pathredi,Manesar, Bilaspur Kalan  Gurugram 122413",Gurgaon,HARYANA
7748,Ecoverva Ewaste Recycling Pvt Ltd,Recycler,Registration Granted,Authorization,"ECOVERVA E WASTE RECYCLING PRIVATE LIMITED Rectangle No 25, 26, Khata No 439/468, Killa No 1/2, 2/2, 3/2,4/2,5/2, Delhi Jaipur Expressway, Shaheed Amar Singh Public School, Rathiwas ,Manesar  Gurgaon 122413",Gurgaon,HARYANA
570587,ECO VITA RECYCLING LLP,Recycler,Registration Granted,Authorization,"KH NO.112M ETC,KARNAL ROAD BUDHANA, SARAI LOI SARAI, BUDHANA  MUZAFFARNAGAR 251309",Muzaffarnagar,UTTAR PRADESH
13985,E CYCLE SOLUTIONS PRIVATE LIMITED,Recycler,Registration Granted,Authorization,"Ward D, Block No.0015, Town Survey No.8, Plot No.48B (N.P),Pattravakkam village Ambattur Industrial Estate   Chennai 600098",Tiruvallur,TAMIL NADU
9008,EDHINI RECYCLING PRIVATE LIMITED,Recycler,Registration Granted,Authorization,"Khasra No-607 M, Village Achronda, Partapur, Meerut,  MEERUT 250001",Meerut,UTTAR PRADESH
510354,E-FRIENDLY WASTE RECYCLERS,Recycler,Registration Granted,Authorization,"NO-17, 1ST CROSS, AZEEZ SAIT INDUSTRIAL TOWN, NAYANDAHALLI   BENGALURU 560039",Bangalore,KARNATAKA
197,E-FRONTLINE RECYCLING PVT LTD,Recycler,Registration Granted,Authorization,C-1/B-905/9 Panoli GIDC  Ankleshwar 394116,Bharuch,GUJARAT
31,EGNUS EWASTE SOLUTIONS PRIVATE LIMITED,Recycler,Registration Granted,Authorization,"PLOT NO. / SURVAY NO. 31 VILLAGE - MOTWAN ,TA - ANKLESHWAR  ANKLESHWAR 393020",Bharuch,GUJARAT
1353592,Egreen Dust,Recycler,Registration Granted,Authorization,KHASRA NO 31/20/2 & 21 Village Goyala   Taoru 122105,Mewat,HARYANA
9111,E HASIRU,Recycler,Registration Granted,Authorization,NO 168 B 7TH MAIN ROAD 3RD PHASE  PEENYA INDUSTRIAL AREA  BANGALORE 560058,Bangalore,KARNATAKA
8851,E INCARNATION RECYCLING PVT LTD,Recycler,Registration Granted,Authorization,"Ground Floor, J-56 MIDC Area, Boisar Palghar Road, Opp. Salco Extrusion, Tarapur MIDC, Boisar, Palghar  Palghar 401506",Thane,MAHARASHTRA
5640,Electro Alloys Recycling & Transformation Hub,Recycler,Registration Granted,Authorization,"Plot no. 301/13, GIDC Palej,   Palej 392220",Bharuch,GUJARAT
7559,ELECTROFINE RECYCLING OPC PVT LTD,Recycler,Registration Granted,Authorization,GUT NO 386 VILLAGE SHINDI KHURD TAL MAAN DIST SATARA  SATARA 415508,Satara,MAHARASHTRA
8318,ELECTRONIC WASTE INDIA,Recycler,Registration Granted,Authorization,"CHHUTMALPUR, VILL KHUJNAWAR, KALASIA ROAD, SAHARANPUR, Saharanpur, Uttar Pradesh, 247001   SAHARANPUR 247001",Saharanpur,UTTAR PRADESH
7345,Electro Waste Solutions,Recycler,Registration Granted,Authorization,Plot No 631 GIDC Halol  Halol 389350,Panch Mahals,GUJARAT
63192,ELGREEN METEX PRIVATE LIMITED,Recycler,Registration Granted,Authorization,"C-11, Site-4, Kasna Industrial Area, greater Noida Uttar Pradesh 201306 ,GAUTAM BUDDHA NAGAR,201306 C-11, Site-4, Kasna Industrial Area, greater Noida Uttar Pradesh 201306 ,GAUTAM BUDDHA NAGAR,201306  Greater Noida 201306",Gautam Buddha Nagar,UTTAR PRADESH
6684,ELIFECYCLE MANAGEMENT PVT LTD,Recycler,Registration Granted,Authorization,"Sy No 468, 470, 471 and 472, Theegapur Village, Kothur Rangreddy District  HYDERABAD 509228",Hyderabad,TELANGANA
5081,Elxion Private Limited,Recycler,Registration Granted,Authorization,Elxion Recycling Property No 157/133/2 Sy No 210/7 Gabbadi Village Kanakapura Road  Harohalli Industrial  Area Ramanagara   Harohalli 562112,Ramanagar,KARNATAKA
7675,ENDEAVOR RECYCLERS INDIA PRIVATE LIMITED,Recycler,Registration Granted,Authorization,"71//14/2/2, 71//15/1, Village- Hassangarh Tehsil- Sampla, District- Rohtak, Haryana-124404 ROHTAK  ROHTAK 124501",Rohtak,HARYANA
6575,Enviro Green Recycling,Recycler,Registration Granted,Authorization,Plot No 736-737 Village Tarsadi  Surat 394120,Surat,GUJARAT
284,EnviroKare Recycling Solutions Pvt. Limited,Recycler,Registration Granted,Authorization,"Sy. No.402, Raikal (V) Farooqnagar (M)  Rangareddy 509202",K.V.Rangareddy,TELANGANA
58659,ENVITECH RECYCLING PRIVATE LIMITED,Recycler,Registration Granted,Authorization,"KHASRA NO 775, INDUSTRIAL AREA, HAPUR ROAD ALLIPUR JIJMANA MEERUT UTTAR PRADESH 245206  MEERUT 245206",Meerut,UTTAR PRADESH
129,E-Pragathi Recycling,Recycler,Registration Granted,Authorization,"66,Plot no 66, Shed C &amp; D , Road No 18 Antharasanahally II Phase Ind Area, Antharasanahalli,  Tumkur 572106",Tumkur,KARNATAKA
123,E-pragathi Recycling Pvt Ltd,Recycler,Registration Granted,Authorization,"Plot No. 564, Survey No. 55,52, II Phase Industrial Area, Yalladadalu Hobli, Kora, Vasanthanarasapura, Tumkur 572138  Tumkur 572138",Tumkur,KARNATAKA
268,EPSILON CIRCULAR INFRASTRUCTURE PRIVATE LIMITED,Recycler,Registration Granted,Authorization,"Khata No-00195, Khasara No-1801/1 Rataul  Khekada 250101",Bagpat,UTTAR PRADESH
7224,ER3 SOLUTIONS PRIVATE LIMITED,Recycler,Registration Granted,Authorization,"Plot No 105, Road No 3, KIADB Bengaluru IT Park, Mahadevakodigehalli, Bengaluru, Bengaluru Urban, Karnataka, 562149  Bengaluru 562149",Bangalore,KARNATAKA
8849,E SCRAPPY RECYCLERS,Recycler,Registration Granted,Authorization,106 Andharahalli Main Road Byraveshwara Industrial estate near shushruthi bank Peenya 2nd stage  Bengaluru 560091,Bangalore,KARNATAKA
64004,E SURVIVAL RECYCLING PRIVATE LIMITED,Recycler,Registration Granted,Authorization,"195/1C Chincholikati, NH465 Chincholikati Mohol  Solapur 413213",Solapur,MAHARASHTRA
7987,ETCO EWASTE RECYCLER PRIVATE LIMITED,Recycler,Registration Granted,Authorization,"SB-22-23, SHILP BARI, ROAD NO. 14, VKI AREA,  jaipur 302013",Jaipur,RAJASTHAN
7678,E TECH E WASTE RECYCLING,Recycler,Registration Granted,Authorization,"SY NO.1096 NANDIGAMA, Nandigam  Hyderabad 509228",K.V.Rangareddy,TELANGANA
162,evergreen e-waste management private ltd,Recycler,Registration Granted,Authorization,"plot no 30 kamla amrut industrial park , Ph-2, Budasan  Kadi 382715",Mahesana,GUJARAT
297,Evergreen Recyclekaro India Private Limited,Recycler,Registration Granted,Authorization,"GROUND FLOOR, UNIT NO-8, BUILDING NO 5, SECTOR 3 MILLENIUM BUSINESS PARK, MAHAPE NAVI MUMBAI, Thane, Maharashtra  Navi Mumbai 400701",Thane,MAHARASHTRA
8158,E WARDD and  CO,Recycler,Registration Granted,Authorization,"NO.11, MUTHACHARI INDUSTRIAL  AREA, NAYANDANAHALLI CHANDRALAYOUT, Bangalore Karnataka, 560039  Bangalore 560039",Bangalore,KARNATAKA
134,E-Waste Recyclers India,Recycler,Registration Granted,Authorization,"INDUSTRIAL SHED NO. 15, , ROZKA MEO INDUSTRIAL AREA, NUH, Mewat, Haryana, 122103   NUH, Mewat 122103",Mewat,HARYANA
5415,E-Waste Recyclers India ,Recycler,Registration Granted,Authorization,"Khasra No. 266, 110 K. M. Mile Stone, Delhi-Agra Highway NH-2, Tehsil-Chhata, DisttMathura,MATHURA,281403   Mathura 281403",Mathura,UTTAR PRADESH
273,E-Waste Recyclers India (Unit 3),Recycler,Registration Granted,Authorization,"E-50 UPSIDC INDUSTRIAL AREA KOSI KOTWAN, KOSI, MATHURA UTTAR PRADESH 281403   MATHURA 281403",Mathura,UTTAR PRADESH
68,E WASTE SOLUTIONS,Recycler,Registration Granted,Authorization,"KHASRA NO 8//16, 17/1, 25/1, VILLAGE KHASRUPUR Kusli pur  PALWAL 121101",Palwal,HARYANA
7474,Exigo Recycling Private Limited,Recycler,Registration Granted,Authorization,"Barsat Road, Village Barsat, Near Victor School Karnal  Karnal 132001",Karnal,HARYANA
149,EXIGO RECYCLING PVT LTD,Recycler,Registration Granted,Authorization,Opposite Kirpal Ashram Main Barsat Road  PANIPAT 132103,Panipat,HARYANA
260,Ezwaste Recycling,Recycler,Registration Granted,Authorization,"KHASRA NO.38, VILLAGE SARDHAN, BUDHANA ROAD,, KHATAULI,   Muzaffarnagar 251201",Muzaffarnagar,UTTAR PRADESH
2795352,FLORUS RECYCLING PRIVATE LIMITED,Recycler,Registration Granted,Authorization,"GAT NO 30 , RAM NAGAR ROAD NEAR POWER HOUSE  PUNE 412216",Pune,MAHARASHTRA
28558,Foxx Compliance Services Private Limited,Recycler,Registration Granted,Authorization,E-1 Tajopur Industrial Area Mau  Mau 275101,Mau,UTTAR PRADESH
208,GALAXY RECYCLING,Recycler,Registration Granted,Authorization,"plot no. 52&amp; 53, kishan ind. area Vill. Bharudi, Tal: Gondal  Rajkot 360311",Rajkot,GUJARAT
262,ganpati scraps,Recycler,Registration Granted,Authorization,"112 E,VISHKARMA,MANSARAVAR,BAGHPAT ROAD VILL.PANCHLI 112 E,VISHKARMA,MANSARAVAR,BAGHPAT ROAD VILL.PANCHLI  MEERUT 250002",Meerut,UTTAR PRADESH
7925,Gauvins Green Management Pvt Ltd,Recycler,Registration Granted,Authorization,"Har Singh Pura Bus Stop, KHEWAT NO 266 RUGS CREATION, MAIN ALIPUR ROAD, TEHSIL GHARAUNDA, HAR SINGH PURA  Karnal 132114",Karnal,HARYANA
49351,GLACIER ENVIRO INDIA PVT LTD,Recycler,Registration Granted,Authorization,KHASRA NO 322 VILL TOPRI GHUNNA PARGANA TEHSIL  SAHARANPUR 247120,Saharanpur,UTTAR PRADESH
20554,GLOBAL COPPER PVT LTD,Recycler,Registration Granted,Authorization,"Block no. 56P, Survey No 65-66 Village Garadiya, Jarod-Samlaya Road, Taluka Savli  Vadodara 391520",Vadodara,GUJARAT
52,Global E-Recycling Private Limited,Recycler,Registration Granted,Authorization,"Plot No. 1, Gala No. 2, Plot No. 2, Gala No. 3 Chaudhari Industrial Estate, Wakanpada, Dhaniv  Vasai Virar 401208",Thane,MAHARASHTRA
12758,GLOBAL TECH RECYCLERS,Recycler,Registration Granted,Authorization,"Beside Industrial Area,#8/5 2nd Building,1st cross, Kachohalli and Machohalli Main road, Dasanupura Hobali, Lakshmi Post Bangalore Beside Industrial Area,#8/5 2nd Building,1st cross, Kachohalli and Machohalli Main road, Dasanupura Hobali, Lakshmi Post Bangalore  Bangalore 562162",Bangalore,KARNATAKA
158,Global Waste Solution,Recycler,Registration Granted,Authorization,"Khasra No. 71/22/2, 23/2/1, 74//3/2/1 Village Ram Nagar  Tehsil Ganaur 131001",Sonipat,HARYANA
157,Global Waste Solution Unit-II,Recycler,Registration Granted,Authorization,"Kila No. 45//19/1/1/3, 19/1/1/4, 20/2/1, 20/2/2   Village Dhaturi 131039",Sonipat,HARYANA
9143,Globe EWaste Management,Recycler,Registration Granted,Authorization,"Survey or Block No 539 Paiky 1, Nani Vavdi Road Moje, Gariadhar, Bhavnagar  Gariadhar 364505",Bhavnagar,GUJARAT
219,GL RECYCLING LLP,Recycler,Registration Granted,Authorization,"SURVEY NO 108, VILLAGE SOLIYA,  Rajkot 360030",Rajkot,GUJARAT
247,GO Green Managment LLP,Recycler,Registration Granted,Authorization,"G1-612N  kHUSHKHERA, RIICO Industrial Area Bhiwadi RIICO INDUSTRIAL AREA KHUSHKHERA   Khuskhera Bhiwadi 301707",Alwar,RAJASTHAN
1596554,Grandeur Recycling Private Limited,Recycler,Registration Granted,Authorization,"KILLA NO 28//21/2 , VILLAGE BARU SONIPAT   SONIPAT 131022",Sonipat,HARYANA
973117,Green Care E Waste Recycling,Recycler,Registration Granted,Authorization,"Unit No. 9, Ground Floor, Building 63/KS-1 Village Pogaon, Tal. Bhiwandi, Dist. Thane  Bhiwandi 421302",Thane,MAHARASHTRA
111,Green Clean Recyclers LLP,Recycler,Registration Granted,Authorization,"Near Railway Crossing, KHASRA NO. 0687, HISALI ROAD DUHAI INDUSTRIAL AREA, HISALI ROAD MURADNAGAR  GHAZIABAD 201206",Ghaziabad,UTTAR PRADESH
6367,GREENCUBE RECYCLING PRIVATE LIMITED,Recycler,Registration Granted,Authorization,"EKTA TOWER, SHOP No.6/FF, VASNA BERAGE ROAD,  AHMEDABAD 380007",Ahmedabad,GUJARAT
144,GREEN ENVIRO E WASTE RECYCLING,Recycler,Registration Granted,Authorization,"Sy. No. 729, Pochampally (v), B. Pochampally (M) Yadadri Bhuvangiri Dist.   pochampally 508284",Nalgonda,TELANGANA
880747,Green Era Recyclers,Recycler,Registration Granted,Authorization,"SF.No 91/1B, D.No 4/221,  Seerapalayam, Bodipalayam Madukarai Taluk, Coimbatore, Tamil nadu-641105  Coimbatore 641105",Coimbatore,TAMIL NADU
13756,GREENHOLICS RECYCLERS PRIVATE LIMITED,Recycler,Registration Granted,Authorization,KH NO 1192 KHATA NO 00100 MAUJA RATAUL KHEKRA RATAUL KHEKRA RATAUL  KHEKRA 250101,Bagpat,UTTAR PRADESH
2627065,GREENIFY WASTE SOLUTIONS PRIVATE LIMITED,Recycler,Registration Granted,Authorization,"KHASRA NO 138, GARHMUKTEHWAR, LINK ROAD PALWARA GARHMUKTESHWAR, HAPUR, UTTAR PRADESH 245205  GARHMUKTESHWAR 245205",Hapur,UTTAR PRADESH
150,Green India E-Waste and Recycling OPC Pvt Ltd,Recycler,Registration Granted,Authorization,"Survey No. 7, Hissa No. 1/B Post Dahisar  Thane 400612",Thane,MAHARASHTRA
1718109,GREEN INDIA RECYCLERS,Recycler,Registration Granted,Authorization,"26/1B PART, SOOLAKAL VILLAGE, KOVILPALAYAM ROAD KINATHUKADAVU TALUK  COIMBATORE 642110",Coimbatore,TAMIL NADU
8913,Green IT Recycling Centre Pvt Ltd,Recycler,Registration Granted,Authorization,D222 MIDC Ranjangaon Near Dhananjay Metal  Ranjangaon 412209,Pune,MAHARASHTRA
9338,Green Life E waste Recycling Pvt Ltd,Recycler,Registration Granted,Authorization,Plot NO 11 G No 40 Karodi Aurangabad  Aurangabad 431136,Aurangabad,MAHARASHTRA
9784,GREENLINK RECYCLERS PRIVATE LIMITED,Recycler,Registration Granted,Authorization,KHASRA NO 1641 DASNA KHUSILYA ROAD TEHSIL-GHAZIABAD  GHAZIABAD 201001,Ghaziabad,UTTAR PRADESH
2625227,GREEN NEXUS RECYCLERS PRIVATE LIMITED,Recycler,Registration Granted,Authorization,"PLOT NO E-69,E-70 INDUSTRIAL AREA KOSI KOTWAN -1A  MATHURA 281403",Mathura,UTTAR PRADESH
8823,GREEN ROOTS WASTE MANAGEMENT PVT LTD ,Recycler,Registration Granted,Authorization,"Khasra No. 6, Gajraula Dhyan Singh, Tehsil, Kanth,MORADABAD,244501 MORADABAD , UP  MORADABAD 244501",Moradabad,UTTAR PRADESH
2907215,Greenscape Eco Management Pvt Ltd,Recycler,Registration Granted,Authorization,PLOT NO 203 & 203A MATSYA INDUSTRIAL AREA ALWAR  ALWAR 301030,Alwar,RAJASTHAN
133,Greenscape Eco Management Pvt Ltd,Recycler,Registration Granted,Authorization,"F-588 to F-591 MIA , Alwar  Alwar 301030",Alwar,RAJASTHAN
2401212,GREENSENSE WASTE RECYCLING MANAGEMENT PRIVATE LIMITED,Recycler,Registration Granted,Authorization,"KHASRA NO.3, NEAR GULSHAN FACTORY, VILL- NAIRANA, MUZAFFARNAGAR, U.P-251203   MUZAFFARNAGAR 251203",Muzaffarnagar,UTTAR PRADESH
6129,Greens Recology Company,Recycler,Registration Granted,Authorization,"GROUND FLOOR, PLOT NO 415 SY NO 3/14, KIADB, VASANTHANARASAPURA INDUSTRIAL AREA, YALADADLU VILLAGE KORA HOBLI, Tumakuru (Tumkur)  Tumakuru 572138",Tumkur,KARNATAKA
8680,GREEN TECH RECYCLING ,Recycler,Registration Granted,Authorization,KHASRA NO  645 ACCHRAUNDA BAHADURPUR ROAD PARTAPUR INDUSTRIAL AREA MEERUT  MEERUT 250103,Meerut,UTTAR PRADESH
263,GREENTEK REMAN PRIVATE LIMITED,Recycler,Registration Granted,Authorization,"B2/12, Site B Industrial Area, Surajpur  Greater Noida 201306",Gautam Buddha Nagar,UTTAR PRADESH
9717,GREEN VALLEY EWASTE MANAGEMENT PRIVATE LIMITED,Recycler,Registration Granted,Authorization,"Gut No. 525/10 Village Ghonsai , Saza-Met,Tal. Wada, Dist. Palghar  Ghonsai , Saza-MetTal 421312",Thane,MAHARASHTRA
45652,GREEN VISION RECYCLERS PRIVATE LIMITED,Recycler,Registration Granted,Authorization,KHASRA NO - 114 VILLAGE CHANDHERI TEHSIL BUDHANA DISTT MUZAFFARNAGAR UTTAR PRADESH  MUZAFFARNAGAR 251309,Muzaffarnagar,UTTAR PRADESH
6122,GREEN VORTEX WASTE MANAGEMENT PRIVATE LIMITED,Recycler,Registration Granted,Authorization,Plot No. 331 Udyog Vihar Phase 6  Gurugram 122004,Gurgaon,HARYANA
190,GREEN WAVE E WASTE RECYCLING,Recycler,Registration Granted,Authorization,"SY. No. 1880 E, 1880EE, Nandigama Village, Ranga reddy District, Telangana-509216   RANGA REDDY 509216",K.V.Rangareddy,TELANGANA
6339,GREEN WORLD RECYCLERS,Recycler,Registration Granted,Authorization,DP No S 105  S 106 SIDCO Industrial Estate  Kakkalur 602003,Tiruvallur,TAMIL NADU
104,GREENZON RECYCLING PVT LTD,Recycler,Registration Granted,Authorization,"R-30, UPSIDC, Industrial Area, Sikandrabad, Sikandrabad,  Bulandshahar, Uttar Pradesh-203205. 203205",Bulandshahr,UTTAR PRADESH
184,GRKMS PVT LTD,Recycler,Registration Granted,Authorization,"GROUND FLOOR PLOT NO 74,29TH B CROSS,KIADB INDUSTRIAL AREA SOMPURA 1ST STAGE, BHARATHIPURA,DABASPET  BANGALORE 562111",Bangalore Rural,KARNATAKA
9395,Gujarat Green Recycling ,Recycler,Registration Granted,Authorization,PLOT NO MSME 500 SANAND-IIENGINEERING INDUSTRIAL ESTATE GIDC SANAN-II SANAND -382110 SANAND-IIENGINEERING INDUSTRIAL ESTATE GIDC  SANAND 382110,Ahmedabad,GUJARAT
9800,HASAN MALIK RECYCLING PRIVATE LIMITED ,Recycler,Registration Granted,Authorization,KHASRA NO 60 PARGANA SARAWA TEHSIL MEERUT PEEPLI KHERA MEERUT  MEERUT 245206,Meerut,UTTAR PRADESH
171,HAYAT E-RECYCLERS PVT LTD,Recycler,Registration Granted,Authorization,"PLOT NO. F-53-54, M.G. ROAD INDUSTRIAL AREA, HAPUR HAPUR  HAPUR 245101",Hapur,UTTAR PRADESH
2889968,HCAS RESOURCES PRIVATE LIMITED,Recycler,Registration Granted,Authorization,"Khasra No 63, 64, Hapur Road Industrial Area Peepli Khera  Meerut 245206",Meerut,UTTAR PRADESH
155,Hind Recycling Pvt Ltd,Recycler,Registration Granted,Authorization,"G-459,460 Upsidc Industrial Area MG Road Ghaziabad   Ghaziabad 201015",Ghaziabad,UTTAR PRADESH
258,HINDUSTHAN RECYCLING,Recycler,Registration Granted,Authorization,At NH-314 Vill City Madhuban Po Chakata Ps Hura Dist Purulia   Purulia 723130,Puruliya,WEST BENGAL
161,HIN GREEN E-WASTE RECYCLING PRIVATE LIMITED,Recycler,Registration Granted,Authorization,"KHASRA No. 733, 737, Baral, Partapur, Delhi Road, Meerut-250103, Uttar Pradesh   MEERUT 250103",Meerut,UTTAR PRADESH
9248,HITECH ECO GREEN,Recycler,Registration Granted,Authorization,Plot no 104 A Nelamangala Taluk Sompura Industrial Area 1st Stage Dobaspet Industrial Area  Bangalore 562132,Bangalore Rural,KARNATAKA
193,Hi-Tech Recycling India Pvt Ltd,Recycler,Registration Granted,Authorization,"Property No.193, Gat No.89, Jai Ganesh Warehousing, Pune Satara Road, Shindewadi Tal.Bhor  Pune 412205",Pune,MAHARASHTRA
17380,HME WASTE MANAGEMENT,Recycler,Registration Granted,Authorization,"PLOT NO. G1/226, RLLCO INDUSTRIAL AREA KAHARANI  Bhiwadi 301019",Alwar,RAJASTHAN
8712,HOME LAND ENVIRO ENGINEERS INDIA PVT LTD,Recycler,Registration Granted,Authorization,183 INDUSTRIAL DEVOLOPMENT PARK PUTLLAM PALLI  KADAPA 516004,Cuddapah,ANDHRA PRADESH
232,HORIZON RECYCLING PVT LTD,Recycler,Registration Granted,Authorization,"35, Dehradun Road, Kumar Hera  Saharanpur 247001",Saharanpur,UTTAR PRADESH
12710,IKON RECYCLERS,Recycler,Registration Granted,Authorization,"Basement Floor No-5,2nd cross, 2nd main road, Pete Channappa industrial Estate,Kamakshipalya, Magadi main road, Bengaluru Basement Floor No-5,2nd cross, 2nd main road, Pete Channappa industrial Estate,Kamakshipalya, Magadi main road, Bengaluru  Bangalore 560079",Bangalore,KARNATAKA
6240,Inclusive Recycling Foundation,Recycler,Registration Granted,Authorization,"C-26, Meerut Rd Industrial Area, Meerut Road Industrial Area, Site III  Ghaziabad 201003",Ghaziabad,UTTAR PRADESH
8944,INDIA BEST WAY RECYCLING,Recycler,Registration Granted,Authorization,Ground 1st and 2nd Floor No 33 and 155 Kumbalagoodu village Kengeri Hobli  Bangalore 560074,Bangalore,KARNATAKA
181,Infinity Green E recycling Solutions,Recycler,Registration Granted,Authorization,Plot No 347 M Udyog Kendra 2  Ecotech 3 201306,Gautam Buddha Nagar,UTTAR PRADESH
5068,JACSGREEN RECYCLING PRIVATE LIMITED,Recycler,Registration Granted,Authorization,"A5/4, SIPCOT INDUSTRIAL COMPLEX MANGAL KOOT ROAD, CHEYYAR TALUK  TIRUVANNAMALAI 631701",Tiruvannamalai,TAMIL NADU
6165,Jeenali Trading & Comm. Ser. Pvt. Ltd.,Recycler,Registration Granted,Authorization,"Gut No. 68/1, Bhiwandi - Wada Road, Near US Pharma Khupari, Palghar, Maharashtra  Khupari 421312",Thane,MAHARASHTRA
5736,J S Pigments Pvt Ltd,Recycler,Registration Granted,Authorization,"Vill &amp; P.O-Jarura, P.S Polba, Delhi Road,  Hooghly 712138",Hooghly,WEST BENGAL
174,Justdispose Recycling Pvt.Ltd,Recycler,Registration Granted,Authorization,"Survey No: 42/5,Kaddu industrial Estate, Near Jasraj Ind.Estate,Sativalli fata, Sativalli Vasai East  Vasai East Dist: Palghar 401208",Thane,MAHARASHTRA
1482039,KA E-WASTE SOLUTION LLP,Recycler,Registration Granted,Authorization,"PLOT NO F566, M G ROAD INDUSTRIAL AREA, UPSIDC DISTT HAPUR GHAZIABAD, UTTAR PRADESH, HAPUR, 201003  HAPUR 201003",Hapur,UTTAR PRADESH
9392,KALPANA E RECYCLER,Recycler,Registration Granted,Authorization,"PLOT NO 18-19, SURVEY NO 2486 MADHUBAN INDUSTRIAL PARK, VILLAGE KUHA, TALUKA DASKROI AHMEDABAD, AHMEDABAD GUJARAT-382433  AHMEDABAD 382433",Ahmedabad,GUJARAT
5713,Kamal Electronics Refurbishing Of E Waste Solutions	,Recycler,Registration Granted,Authorization,"Sy No:227/A1,227/Lu,227Luu,227/A2,227/A3, 227/A1/A,227/A/2/1,238/2A1,238/2/AA,238/2/A,  Atmakur Village  Sadasivpet 502291",Medak,TELANGANA
194,K.J. RECYCLERS,Recycler,Registration Granted,Authorization,"C 38, SANJAY GANDHI NAGAR, INDUSTRIAL AREA   JALANDHAR 144004",Jalandhar,PUNJAB
294,KWIKSTOP RECYCLING SOLUTIONS PVT LTD,Recycler,Registration Granted,Authorization,"I-3,UPSIDC SIKANDRABAD INDUSTRIAL AREA SIKANDRABAD  SIKANDRABAD 203206",Bulandshahr,UTTAR PRADESH
6223,LAXMINARAYANA RECYCLERS LLP,Recycler,Registration Granted,Authorization,PLOT NO 49 NAIK ENTERPRISES UNNAMED ROAD AGANAMPUDI  VISAKHAPATNAM 530046,Visakhapatnam,ANDHRA PRADESH
8505,Liberty Recycling ,Recycler,Registration Granted,Authorization,Survey No 1439 Old Survey No 256/1/5 Near Balda Industrial Park Vill Balda Ta Pardi Di Valsad 396125  Balda 396125,Valsad,GUJARAT
9359,LIMR RECYCLING PRIVATE LIMITED,Recycler,Registration Granted,Authorization,PLOT NO G - 256 MASURI GULAWATI ROAD INDUSTRIAL AREA HAPUR HAPUR -245101  HAPUR 245101,Hapur,UTTAR PRADESH
8419,Lubrina Recycling Pvt Ltd,Recycler,Registration Granted,Authorization,"Joychandipur PO Bakrahat PS Bishnupur Patherberia Gram Panchayat  S-24, PARGANAS 743377",South 24 Parganas,WEST BENGAL
7536,MAHAARANA INDUSTRIES PRIVATE LIMITED,Recycler,Registration Granted,Authorization,"Survey no. 466 AND 475, Village Timba TAL- DASKROI, DIST - AHMEDABAD  AHMEDABAD 382425",Ahmedabad,GUJARAT
8612,MAHALAXMI METALLOYS INDIA PVTLTD,Recycler,Registration Granted,Authorization,"PLOT NO 92, SIKEDA INDUSTRIAL AREA, SIKEDA ROAD, MODINAGAR, Ghaziabad, Uttar Pradesh, 201204 MODINAGAR  MODINAGAR 201204",Ghaziabad,UTTAR PRADESH
755716,M A K Technology Industrial,Recycler,Registration Granted,Authorization,"No.SP-5, Veersandra IE, phase II, 2nd cross Husukur main road, electronics city, bengaluru urban  bengaluru 560100",Bangalore,KARNATAKA
202,Mangalam Ecs Environment Pvt Ltd,Recycler,Registration Granted,Authorization,"Block No. 24, Paiki, Village-Vautha Taluka- Dholka  Ahmedabad 382225",Ahmedabad,GUJARAT
9118,MERCURY METAL INDUSTRIES,Recycler,Registration Granted,Authorization,PLOT NO D-35 INDUSTRIAL AREA MAHAD MAHAD  MAHAD 402309,Raigarh(MH),MAHARASHTRA
1653787,MKK E WASTE RECYCLERS,Recycler,Registration Granted,Authorization,"plot no.292, AH 47, BELUR IA Dharwad, karnataka  dharwad 580011",Dharwad,KARNATAKA
13205,MOBITECH E-WASTE RECYCLER -run by-MOBITECH LLP,Recycler,Registration Granted,Authorization,Khewat no - 339 Dugran Guhana Road Sonipat Bhatgaon Dogran Sonipat Haryana  Sonipat 131022,Sonipat,HARYANA
217,MOOGAMBIGAI METAL REFINERIES,Recycler,Registration Granted,Authorization,"PLOT NO.132 A INDUSTRIAL AREA, BAIKAMPADY  MANGALORE 575011",Dakshina Kannada,KARNATAKA
9235,MORE BRIGHT E WASTE RECYCLER PVT LTD ,Recycler,Registration Granted,Authorization,"C- 78, PHASE - III, M,G ROAD INDUSTRIAL AREA HAPUR  HAPUR 245101",Hapur,UTTAR PRADESH
23845,M/s BHAGYALAKSHMI LABORATORIES LIMITED,Recycler,Registration Granted,Authorization,"Plot No 33,34,35,36 Shri Shakti Udyog Nagar,Opp St john College, Veour Village Palghar 401404  Palghar 401404",Thane,MAHARASHTRA
135,M/s. E-Parisaraa Pvt. Ltd.,Recycler,Registration Granted,Authorization,"Karnataka Industrial Area Development, Board Dobaspet Industrial Area, Dobaspet, Bengaluru (Bangalore) Rural, Karnataka, 562111 Dobaspet Industrial Area  Bangalore Rural District 562111",Bangalore Rural,KARNATAKA
